Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2016-10-08 00:00:00.000 +0200,Overcast,rain,6.5,4.316666667,0.89,10.7226,329,8.0017,0,1017.08,Partly cloudy until night.
2016-10-08 01:00:00.000 +0200,Overcast,rain,5.944444444,5.944444444,0.93,3.4293,329,9.7566,0,1016.89,Partly cloudy until night.
2016-10-08 02:00:00.000 +0200,Mostly Cloudy,rain,5.883333333,3.638888889,0.93,10.4489,321,9.6761,0,1017.3,Partly cloudy until night.
2016-10-08 03:00:00.000 +0200,Mostly Cloudy,rain,5.211111111,3.772222222,0.93,6.6493,309,9.5956,0,1017.17,Partly cloudy until night.
2016-10-08 04:00:00.000 +0200,Clear,rain,3.638888889,3.638888889,0.93,3.4293,301,9.5956,0,1017.17,Partly cloudy until night.
2016-10-08 05:00:00.000 +0200,Clear,rain,2.755555556,1.144444444,0.96,6.0536,295,7.2772,0,1017.31,Partly cloudy until night.
2016-10-08 06:00:00.000 +0200,Partly Cloudy,rain,1.988888889,1.988888889,0.93,3.3649,264,3.3971,0,1017.37,Partly cloudy until night.
2016-10-08 07:00:00.000 +0200,Partly Cloudy,rain,2.077777778,2.077777778,0.93,4.7495,270,3.8962,0,1017.84,Partly cloudy until night.
2016-10-08 08:00:00.000 +0200,Partly Cloudy,rain,3.883333333,3.883333333,0.99,0.9982,320,6.2951,0,1018.2,Partly cloudy until night.
2016-10-08 09:00:00.000 +0200,Partly Cloudy,rain,7.066666667,4.927777778,0.87,11.1251,290,7.9695,0,1018.54,Partly cloudy until night.
2016-10-08 10:00:00.000 +0200,Partly Cloudy,rain,9.844444444,8.844444444,0.72,7.9695,308,15.1823,0,1018.74,Partly cloudy until night.
2016-10-08 11:00:00.000 +0200,Partly Cloudy,rain,10.97222222,10.97222222,0.65,10.2235,311,10.3523,0,1018.79,Partly cloudy until night.
2016-10-08 12:00:00.000 +0200,Partly Cloudy,rain,11.11111111,11.11111111,0.54,9.4829,310,9.982,0,1018.64,Partly cloudy until night.
2016-10-08 13:00:00.000 +0200,Partly Cloudy,rain,12.24444444,12.24444444,0.52,10.8192,281,9.982,0,1018.92,Partly cloudy until night.
2016-10-08 14:00:00.000 +0200,Mostly Cloudy,rain,12.14444444,12.14444444,0.54,11.2378,274,10.5777,0,1018.86,Partly cloudy until night.
2016-10-08 15:00:00.000 +0200,Mostly Cloudy,rain,12.24444444,12.24444444,0.5,9.2897,251,10.2557,0,1018.82,Partly cloudy until night.
2016-10-08 16:00:00.000 +0200,Mostly Cloudy,rain,12.26666667,12.26666667,0.5,9.338,253,10.2557,0,1019,Partly cloudy until night.
2016-10-08 17:00:00.000 +0200,Mostly Cloudy,rain,12.04444444,12.04444444,0.5,7.7763,247,10.5777,0,1019.27,Partly cloudy until night.
2016-10-08 18:00:00.000 +0200,Mostly Cloudy,rain,9.95,9.95,0.62,3.0751,260,16.1,0,1019.5,Partly cloudy until night.
2016-10-08 19:00:00.000 +0200,Partly Cloudy,rain,7.172222222,7.172222222,0.74,3.22,250,16.1,0,1019.83,Partly cloudy until night.
2016-10-08 20:00:00.000 +0200,Partly Cloudy,rain,6.127777778,6.127777778,0.86,4.0411,217,14.8764,0,1020.54,Partly cloudy until night.
2016-10-08 21:00:00.000 +0200,Partly Cloudy,rain,5.994444444,5.994444444,0.87,1.61,190,15.6009,0,1020.72,Partly cloudy until night.
2016-10-08 22:00:00.000 +0200,Mostly Cloudy,rain,5.366666667,5.366666667,0.9,3.22,210,15.5526,0,1020.92,Partly cloudy until night.
2016-10-08 23:00:00.000 +0200,Partly Cloudy,rain,5.038888889,5.038888889,0.9,3.22,340,13.363,0,1020.98,Partly cloudy until night.
2016-10-09 00:00:00.000 +0200,Partly Cloudy,rain,4.261111111,4.261111111,0.92,3.2039,239,14.5866,0,1020.94,Partly cloudy until night.
2016-10-09 01:00:00.000 +0200,Partly Cloudy,rain,2.688888889,2.688888889,0.96,1.61,220,11.753,0,1021.04,Partly cloudy until night.
2016-10-09 02:00:00.000 +0200,Partly Cloudy,rain,3.061111111,3.061111111,0.96,2.8014,274,8.855,0,1021.44,Partly cloudy until night.
2016-10-09 03:00:00.000 +0200,Partly Cloudy,rain,2.105555556,2.105555556,0.96,0,0,9.6761,0,1021.42,Partly cloudy until night.
2016-10-09 04:00:00.000 +0200,Clear,rain,2.127777778,0.283333333,1,6.44,190,3.9767,0,1021.62,Partly cloudy until night.
2016-10-09 05:00:00.000 +0200,Foggy,rain,2.144444444,2.144444444,0.96,3.1234,194,1.2397,0,1021.9,Partly cloudy until night.
2016-10-09 06:00:00.000 +0200,Partly Cloudy,rain,2.244444444,2.244444444,0.93,3.22,160,4.9427,0,1021.53,Partly cloudy until night.
2016-10-09 07:00:00.000 +0200,Partly Cloudy,rain,1.25,1.25,0.92,1.5295,170,3.9767,0,1022.01,Partly cloudy until night.
2016-10-09 08:00:00.000 +0200,Partly Cloudy,rain,2.672222222,2.672222222,0.99,3.0429,177,4.3792,0,1022.33,Partly cloudy until night.
2016-10-09 09:00:00.000 +0200,Mostly Cloudy,rain,7.272222222,7.272222222,0.86,3.1234,231,6.1985,0,1022.7,Partly cloudy until night.
2016-10-09 10:00:00.000 +0200,Partly Cloudy,rain,11.04444444,11.04444444,0.67,4.025,166,9.982,0,1022.8,Partly cloudy until night.
2016-10-09 11:00:00.000 +0200,Partly Cloudy,rain,12.65555556,12.65555556,0.59,8.0661,177,10.3523,0,1022.94,Partly cloudy until night.
2016-10-09 12:00:00.000 +0200,Partly Cloudy,rain,12.82222222,12.82222222,0.51,7.6153,243,9.982,0,1022.62,Partly cloudy until night.
2016-10-09 13:00:00.000 +0200,Mostly Cloudy,rain,13.86111111,13.86111111,0.47,9.1931,233,9.982,0,1022.51,Partly cloudy until night.
2016-10-09 14:00:00.000 +0200,Mostly Cloudy,rain,13.97777778,13.97777778,0.49,2.9785,270,10.3523,0,1022.28,Partly cloudy until night.
2016-10-09 15:00:00.000 +0200,Mostly Cloudy,rain,13.90555556,13.90555556,0.5,8.1949,250,10.2557,0,1022.32,Partly cloudy until night.
2016-10-09 16:00:00.000 +0200,Mostly Cloudy,rain,13.86111111,13.86111111,0.47,4.6207,283,10.2557,0,1022.12,Partly cloudy until night.
2016-10-09 17:00:00.000 +0200,Mostly Cloudy,rain,12.93888889,12.93888889,0.56,4.5724,316,10.5777,0,1022.08,Partly cloudy until night.
2016-10-09 18:00:00.000 +0200,Mostly Cloudy,rain,10.01666667,10.01666667,0.71,3.22,20,16.1,0,1022.22,Partly cloudy until night.
2016-10-09 19:00:00.000 +0200,Mostly Cloudy,rain,7.244444444,7.244444444,0.86,0,0,16.1,0,1022.62,Partly cloudy until night.
2016-10-09 20:00:00.000 +0200,Mostly Cloudy,rain,7.327777778,7.327777778,0.85,1.771,318,14.9569,0,1023.07,Partly cloudy until night.
2016-10-09 21:00:00.000 +0200,Mostly Cloudy,rain,6.061111111,6.061111111,0.87,3.0751,260,15.7297,0,1023.23,Partly cloudy until night.
2016-10-09 22:00:00.000 +0200,Mostly Cloudy,rain,5.505555556,5.505555556,0.89,3.22,310,15.6492,0,1023.33,Partly cloudy until night.
2016-10-09 23:00:00.000 +0200,Mostly Cloudy,rain,4.927777778,4.927777778,0.93,3.0751,2,9.8371,0,1023.45,Partly cloudy until night.
2016-09-01 00:00:00.000 +0200,Clear,rain,16.34444444,16.34444444,0.6,6.1502,40,16.1,0,1022.16,Partly cloudy starting in the morning continuing until night.
2016-09-01 01:00:00.000 +0200,Clear,rain,15.78888889,15.78888889,0.62,6.1019,69,16.1,0,1022.05,Partly cloudy starting in the morning continuing until night.
2016-09-01 02:00:00.000 +0200,Clear,rain,13.34444444,13.34444444,0.73,3.2522,56,15.1823,0,1021.85,Partly cloudy starting in the morning continuing until night.
2016-09-01 03:00:00.000 +0200,Clear,rain,12.61111111,12.61111111,0.75,3.22,20,16.1,0,1021.84,Partly cloudy starting in the morning continuing until night.
2016-09-01 04:00:00.000 +0200,Clear,rain,12.03888889,12.03888889,0.78,0,0,16.1,0,1021.84,Partly cloudy starting in the morning continuing until night.
2016-09-01 05:00:00.000 +0200,Clear,rain,12.12222222,12.12222222,0.78,6.4239,14,14.9569,0,1021.93,Partly cloudy starting in the morning continuing until night.
2016-09-01 06:00:00.000 +0200,Clear,rain,11.99444444,11.99444444,0.76,1.6905,320,15.8263,0,1021.76,Partly cloudy starting in the morning continuing until night.
2016-09-01 07:00:00.000 +0200,Partly Cloudy,rain,14.66111111,14.66111111,0.74,0,0,16.1,0,1022.04,Partly cloudy starting in the morning continuing until night.
2016-09-01 08:00:00.000 +0200,Partly Cloudy,rain,17.46111111,17.46111111,0.66,8.8067,32,15.5526,0,1021.95,Partly cloudy starting in the morning continuing until night.
2016-09-01 09:00:00.000 +0200,Clear,rain,20.99444444,20.99444444,0.57,4.8944,43,16.1,0,1022.04,Partly cloudy starting in the morning continuing until night.
2016-09-01 10:00:00.000 +0200,Partly Cloudy,rain,23.81666667,23.81666667,0.42,4.3309,33,16.1,0,1022.14,Partly cloudy starting in the morning continuing until night.
2016-09-01 11:00:00.000 +0200,Partly Cloudy,rain,24.95,24.95,0.36,8.5491,68,15.5526,0,1022.14,Partly cloudy starting in the morning continuing until night.
2016-09-01 12:00:00.000 +0200,Partly Cloudy,rain,26.08333333,26.08333333,0.32,7.8085,72,16.1,0,1021.83,Partly cloudy starting in the morning continuing until night.
2016-09-01 13:00:00.000 +0200,Partly Cloudy,rain,27.70555556,26.82222222,0.29,7.7441,29,16.1,0,1021.51,Partly cloudy starting in the morning continuing until night.
2016-09-01 14:00:00.000 +0200,Partly Cloudy,rain,27.66111111,26.75555556,0.28,8.6779,6,15.5526,0,1020.73,Partly cloudy starting in the morning continuing until night.
2016-09-01 15:00:00.000 +0200,Partly Cloudy,rain,27.77777778,26.83888889,0.28,4.6368,67,16.1,0,1020.03,Partly cloudy starting in the morning continuing until night.
2016-09-01 16:00:00.000 +0200,Partly Cloudy,rain,28.79444444,27.54444444,0.27,9.499,359,16.1,0,1019.62,Partly cloudy starting in the morning continuing until night.
2016-09-01 17:00:00.000 +0200,Partly Cloudy,rain,27.71666667,26.80555556,0.28,9.821,2,15.5526,0,1019.24,Partly cloudy starting in the morning continuing until night.
2016-09-01 18:00:00.000 +0200,Partly Cloudy,rain,27.17222222,26.52777778,0.3,8.0983,349,16.1,0,1019.21,Partly cloudy starting in the morning continuing until night.
2016-09-01 19:00:00.000 +0200,Partly Cloudy,rain,23.86111111,23.86111111,0.41,4.83,348,16.1,0,1018.92,Partly cloudy starting in the morning continuing until night.
2016-09-01 20:00:00.000 +0200,Partly Cloudy,rain,20.16111111,20.16111111,0.53,0.483,349,15.5526,0,1019.45,Partly cloudy starting in the morning continuing until night.
2016-09-01 21:00:00.000 +0200,Partly Cloudy,rain,17.70555556,17.70555556,0.66,0,0,16.1,0,1019.94,Partly cloudy starting in the morning continuing until night.
2016-09-01 22:00:00.000 +0200,Partly Cloudy,rain,17.08333333,17.08333333,0.68,6.44,310,16.1,0,1020.24,Partly cloudy starting in the morning continuing until night.
2016-09-01 23:00:00.000 +0200,Partly Cloudy,rain,16.18888889,16.18888889,0.72,4.4597,353,15.5526,0,1020.24,Partly cloudy starting in the morning continuing until night.
2016-09-10 00:00:00.000 +0200,Clear,rain,17.79444444,17.79444444,0.76,6.2468,19,16.0517,0,1016.26,Partly cloudy starting in the morning.
2016-09-10 01:00:00.000 +0200,Clear,rain,17.24444444,17.24444444,0.81,6.1502,20,16.0517,0,1016.16,Partly cloudy starting in the morning.
2016-09-10 02:00:00.000 +0200,Clear,rain,17.30555556,17.30555556,0.8,5.9892,352,15.1501,0,1016.06,Partly cloudy starting in the morning.
2016-09-10 03:00:00.000 +0200,Clear,rain,16.6,16.6,0.84,6.44,0,15.9229,0,1015.98,Partly cloudy starting in the morning.
2016-09-10 04:00:00.000 +0200,Clear,rain,16.60555556,16.60555556,0.84,6.6493,11,15.8263,0,1015.97,Partly cloudy starting in the morning.
2016-09-10 05:00:00.000 +0200,Clear,rain,16.67777778,16.67777778,0.83,6.2307,4,14.9569,0,1015.77,Partly cloudy starting in the morning.
2016-09-10 06:00:00.000 +0200,Clear,rain,16.04444444,16.04444444,0.87,2.0286,45,15.7297,0,1015.96,Partly cloudy starting in the morning.
2016-09-10 07:00:00.000 +0200,Partly Cloudy,rain,17.08888889,17.08888889,0.82,4.9749,31,15.7297,0,1016.35,Partly cloudy starting in the morning.
2016-09-10 08:00:00.000 +0200,Partly Cloudy,rain,18.75555556,18.75555556,0.8,9.1448,30,15.1501,0,1016.36,Partly cloudy starting in the morning.
2016-09-10 09:00:00.000 +0200,Partly Cloudy,rain,22.13333333,22.13333333,0.65,8.0178,13,16.1,0,1016.45,Partly cloudy starting in the morning.
2016-09-10 10:00:00.000 +0200,Partly Cloudy,rain,24.95,24.95,0.55,7.889,42,16.1,0,1016.54,Partly cloudy starting in the morning.
2016-09-10 11:00:00.000 +0200,Partly Cloudy,rain,27.54444444,27.73888889,0.47,7.567,103,15.5526,0,1016.3,Partly cloudy starting in the morning.
2016-09-10 12:00:00.000 +0200,Partly Cloudy,rain,28.91111111,28.56666667,0.41,11.914,157,16.1,0,1016.23,Partly cloudy starting in the morning.
2016-09-10 13:00:00.000 +0200,Mostly Cloudy,rain,31.03888889,29.77222222,0.3,15.0696,157,16.1,0,1015.81,Partly cloudy starting in the morning.
2016-09-10 14:00:00.000 +0200,Mostly Cloudy,rain,29.85,28.72222222,0.31,20.447,150,15.5526,0,1015.66,Partly cloudy starting in the morning.
2016-09-10 15:00:00.000 +0200,Mostly Cloudy,rain,28.98333333,27.94444444,0.31,15.6331,151,16.1,0,1015.58,Partly cloudy starting in the morning.
2016-09-10 16:00:00.000 +0200,Mostly Cloudy,rain,28.93888889,28.02777778,0.33,13.6045,151,15.8263,0,1015.2,Partly cloudy starting in the morning.
2016-09-10 17:00:00.000 +0200,Mostly Cloudy,rain,27.75,27.33333333,0.38,3.5098,151,15.3111,0,1015.2,Partly cloudy starting in the morning.
2016-09-10 18:00:00.000 +0200,Mostly Cloudy,rain,27.73333333,27.62222222,0.43,1.2075,51,15.8263,0,1015.01,Partly cloudy starting in the morning.
2016-09-10 19:00:00.000 +0200,Mostly Cloudy,rain,24.95,24.95,0.5,3.0751,340,16.1,0,1014.93,Partly cloudy starting in the morning.
2016-09-10 20:00:00.000 +0200,Mostly Cloudy,rain,23.48888889,23.48888889,0.6,3.5098,18,15.5526,0,1015.52,Partly cloudy starting in the morning.
2016-09-10 21:00:00.000 +0200,Mostly Cloudy,rain,22.52777778,22.52777778,0.67,3.22,0,16.1,0,1015.86,Partly cloudy starting in the morning.
2016-09-10 22:00:00.000 +0200,Mostly Cloudy,rain,21.36666667,21.36666667,0.72,6.2951,20,16.1,0,1016.04,Partly cloudy starting in the morning.
2016-09-10 23:00:00.000 +0200,Mostly Cloudy,rain,21.30555556,21.30555556,0.67,3.381,36,15.1823,0,1016.14,Partly cloudy starting in the morning.
2016-09-11 00:00:00.000 +0200,Mostly Cloudy,rain,20.78888889,20.78888889,0.7,3.22,10,16.1,0,1016.25,Mostly cloudy throughout the day.
2016-09-11 01:00:00.000 +0200,Partly Cloudy,rain,19.28333333,19.28333333,0.77,6.44,20,16.1,0,1016.16,Mostly cloudy throughout the day.
2016-09-11 02:00:00.000 +0200,Partly Cloudy,rain,18.9,18.9,0.77,5.8604,22,15.1823,0,1015.96,Mostly cloudy throughout the day.
2016-09-11 03:00:00.000 +0200,Mostly Cloudy,rain,19.28888889,19.28888889,0.77,3.1878,8,16.1,0,1015.86,Mostly cloudy throughout the day.
2016-09-11 04:00:00.000 +0200,Mostly Cloudy,rain,19.72777778,19.72777778,0.74,6.2951,40,16.1,0,1015.76,Mostly cloudy throughout the day.
2016-09-11 05:00:00.000 +0200,Mostly Cloudy,rain,19.02222222,19.02222222,0.8,3.1717,52,15.1823,0,1016.03,Mostly cloudy throughout the day.
2016-09-11 06:00:00.000 +0200,Mostly Cloudy,rain,19.75,19.75,0.74,7.7924,30,16.0517,0,1016.15,Mostly cloudy throughout the day.
2016-09-11 07:00:00.000 +0200,Mostly Cloudy,rain,19.8,19.8,0.79,4.9749,31,16.0517,0,1016.17,Mostly cloudy throughout the day.
2016-09-11 08:00:00.000 +0200,Mostly Cloudy,rain,20.93333333,20.93333333,0.75,3.7996,43,15.1501,0,1016.52,Mostly cloudy throughout the day.
2016-09-11 09:00:00.000 +0200,Mostly Cloudy,rain,24.86111111,24.86111111,0.55,3.5903,80,16.1,0,1016.75,Mostly cloudy throughout the day.
2016-09-11 10:00:00.000 +0200,Partly Cloudy,rain,27.12777778,27.63888889,0.52,3.542,88,16.1,0,1017.24,Mostly cloudy throughout the day.
2016-09-11 11:00:00.000 +0200,Partly Cloudy,rain,28.54444444,28.36111111,0.42,6.9874,92,15.5526,0,1017.27,Mostly cloudy throughout the day.
2016-09-11 12:00:00.000 +0200,Partly Cloudy,rain,28.98333333,28.62777778,0.4,9.4346,51,15.5526,0,1017.18,Mostly cloudy throughout the day.
2016-09-11 13:00:00.000 +0200,Mostly Cloudy,rain,29.00555556,28.31666667,0.36,9.1448,40,16.1,0,1017.14,Mostly cloudy throughout the day.
2016-09-11 14:00:00.000 +0200,Mostly Cloudy,rain,30.15,29.24444444,0.34,3.9123,100,10.5777,0,1016.92,Mostly cloudy throughout the day.
2016-09-11 15:00:00.000 +0200,Mostly Cloudy,rain,30.13888889,29.33333333,0.35,14.6027,58,9.982,0,1016.34,Mostly cloudy throughout the day.
2016-09-11 16:00:00.000 +0200,Mostly Cloudy,rain,32,31.28333333,0.34,12.6546,10,9.982,0,1016.43,Mostly cloudy throughout the day.
2016-09-11 17:00:00.000 +0200,Mostly Cloudy,rain,30.42777778,29.57777778,0.35,10.6904,352,10.5777,0,1016.38,Mostly cloudy throughout the day.
2016-09-11 18:00:00.000 +0200,Mostly Cloudy,rain,28.66111111,28.35555556,0.41,4.7978,352,9.982,0,1016.55,Mostly cloudy throughout the day.
2016-09-11 19:00:00.000 +0200,Mostly Cloudy,rain,24.86111111,24.86111111,0.55,1.5295,10,9.982,0,1016.55,Mostly cloudy throughout the day.
2016-09-11 20:00:00.000 +0200,Mostly Cloudy,rain,23.97777778,23.97777778,0.59,9.2575,150,15.1823,0,1017.64,Mostly cloudy throughout the day.
2016-09-11 21:00:00.000 +0200,Mostly Cloudy,rain,21.03888889,21.03888889,0.69,4.83,270,16.1,0,1017.94,Mostly cloudy throughout the day.
2016-09-11 22:00:00.000 +0200,Partly Cloudy,rain,19.90555556,19.90555556,0.71,6.2951,310,16.1,0,1018.14,Mostly cloudy throughout the day.
2016-09-11 23:00:00.000 +0200,Partly Cloudy,rain,19.13333333,19.13333333,0.76,3.1878,274,15.1823,0,1018.25,Mostly cloudy throughout the day.
2016-09-12 00:00:00.000 +0200,Partly Cloudy,rain,18.21666667,18.21666667,0.82,3.1556,298,16.0517,0,1018.36,Partly cloudy throughout the day.
2016-09-12 01:00:00.000 +0200,Partly Cloudy,rain,17.15,17.15,0.82,11.27,320,15.9229,0,1018.65,Partly cloudy throughout the day.
2016-09-12 02:00:00.000 +0200,Partly Cloudy,rain,17.02777778,17.02777778,0.84,3.0268,276,14.9569,0,1018.65,Partly cloudy throughout the day.
2016-09-12 03:00:00.000 +0200,Partly Cloudy,rain,16.13888889,16.13888889,0.87,3.1878,322,15.8263,0,1018.45,Partly cloudy throughout the day.
2016-09-12 04:00:00.000 +0200,Partly Cloudy,rain,16.11666667,16.11666667,0.87,10.465,340,14.9086,0,1018.35,Partly cloudy throughout the day.
2016-09-12 05:00:00.000 +0200,Partly Cloudy,rain,16.35,16.35,0.88,3.7191,16,14.168,0,1018.44,Partly cloudy throughout the day.
2016-09-12 06:00:00.000 +0200,Partly Cloudy,rain,15.14444444,15.14444444,0.87,8.05,340,9.982,0,1018.46,Partly cloudy throughout the day.
2016-09-12 07:00:00.000 +0200,Partly Cloudy,rain,17.20555556,17.20555556,0.87,3.3971,107,8.1305,0,1018.75,Partly cloudy throughout the day.
2016-09-12 08:00:00.000 +0200,Partly Cloudy,rain,20.77777778,20.77777778,0.76,2.4633,28,10.1752,0,1019.03,Partly cloudy throughout the day.
2016-09-12 09:00:00.000 +0200,Partly Cloudy,rain,22.78333333,22.78333333,0.67,4.2504,163,16.0517,0,1019.13,Partly cloudy throughout the day.
2016-09-12 10:00:00.000 +0200,Partly Cloudy,rain,26.11111111,26.11111111,0.58,3.0751,172,16.1,0,1019.33,Partly cloudy throughout the day.
2016-09-12 11:00:00.000 +0200,Partly Cloudy,rain,28.40555556,28.45,0.45,3.2844,189,15.5526,0,1019.16,Partly cloudy throughout the day.
2016-09-12 12:00:00.000 +0200,Partly Cloudy,rain,29.92777778,29.36666667,0.38,3.1878,124,16.1,0,1018.84,Partly cloudy throughout the day.
2016-09-12 13:00:00.000 +0200,Partly Cloudy,rain,31.03888889,30.03888889,0.33,7.1162,209,16.1,0,1018.54,Partly cloudy throughout the day.
2016-09-12 14:00:00.000 +0200,Partly Cloudy,rain,31.76666667,30.52222222,0.3,3.4776,123,15.5526,0,1018.09,Partly cloudy throughout the day.
2016-09-12 15:00:00.000 +0200,Partly Cloudy,rain,30.71111111,29.86666667,0.34,9.1609,2,16.1,0,1017.46,Partly cloudy throughout the day.
2016-09-12 16:00:00.000 +0200,Partly Cloudy,rain,29.76111111,28.98333333,0.36,4.0572,94,10.2396,0,1017.18,Partly cloudy throughout the day.
2016-09-12 17:00:00.000 +0200,Mostly Cloudy,rain,29.28333333,28.92777778,0.4,9.3702,155,10.5777,0,1017.15,Partly cloudy throughout the day.
2016-09-12 18:00:00.000 +0200,Mostly Cloudy,rain,26.25,26.25,0.48,10.6099,220,9.982,0,1017.61,Partly cloudy throughout the day.
2016-09-12 19:00:00.000 +0200,Mostly Cloudy,rain,24.83333333,24.83333333,0.52,7.7441,321,9.982,0,1017.9,Partly cloudy throughout the day.
2016-09-12 20:00:00.000 +0200,Mostly Cloudy,rain,23.41666667,23.41666667,0.59,11.27,9,10.5777,0,1017.71,Partly cloudy throughout the day.
2016-09-12 21:00:00.000 +0200,Mostly Cloudy,rain,22.52777778,22.52777778,0.6,2.898,5,10.2557,0,1018.14,Partly cloudy throughout the day.
2016-09-12 22:00:00.000 +0200,Mostly Cloudy,rain,21.92222222,21.92222222,0.66,3.22,340,16.1,0,1018.05,Partly cloudy throughout the day.
2016-09-12 23:00:00.000 +0200,Mostly Cloudy,rain,21.91111111,21.91111111,0.66,9.1931,261,15.1501,0,1018.17,Partly cloudy throughout the day.
2016-09-13 00:00:00.000 +0200,Partly Cloudy,rain,21.27777778,21.27777778,0.67,0,0,16.0517,0,1017.78,Partly cloudy overnight.
2016-09-13 01:00:00.000 +0200,Partly Cloudy,rain,19.16666667,19.16666667,0.72,3.1717,12,15.9229,0,1017.77,Partly cloudy overnight.
2016-09-13 02:00:00.000 +0200,Partly Cloudy,rain,18.62777778,18.62777778,0.79,2.6082,282,14.9569,0,1017.82,Partly cloudy overnight.
2016-09-13 03:00:00.000 +0200,Clear,rain,17.17222222,17.17222222,0.86,5.474,188,14.9569,0,1017.77,Partly cloudy overnight.
2016-09-13 04:00:00.000 +0200,Clear,rain,16.57777778,16.57777778,0.85,0,0,15.7297,0,1017.65,Partly cloudy overnight.
2016-09-13 05:00:00.000 +0200,Clear,rain,16.16111111,16.16111111,0.88,2.1413,305,14.8764,0,1017.64,Partly cloudy overnight.
2016-09-13 06:00:00.000 +0200,Partly Cloudy,rain,15.07222222,15.07222222,0.88,0.1288,340,9.9015,0,1017.55,Partly cloudy overnight.
2016-09-13 07:00:00.000 +0200,Partly Cloudy,rain,17.06666667,17.06666667,0.93,1.288,123,9.9015,0,1017.73,Partly cloudy overnight.
2016-09-13 08:00:00.000 +0200,Partly Cloudy,rain,19.48888889,19.48888889,0.81,2.8819,165,9.9015,0,1017.74,Partly cloudy overnight.
2016-09-13 09:00:00.000 +0200,Partly Cloudy,rain,22.13333333,22.13333333,0.73,4.2665,186,12.075,0,1017.83,Partly cloudy overnight.
2016-09-13 10:00:00.000 +0200,Partly Cloudy,rain,24.95555556,24.95555556,0.59,3.0912,183,15.134,0,1017.83,Partly cloudy overnight.
2016-09-13 11:00:00.000 +0200,Partly Cloudy,rain,26.92777778,27.29444444,0.49,3.9606,287,15.5204,0,1017.5,Partly cloudy overnight.
2016-09-13 12:00:00.000 +0200,Partly Cloudy,rain,28.79444444,28.75555556,0.44,3.0912,29,16.0517,0,1017.04,Partly cloudy overnight.
2016-09-13 13:00:00.000 +0200,Partly Cloudy,rain,29.90555556,29.17222222,0.36,7.7119,49,15.8263,0,1016.45,Partly cloudy overnight.
2016-09-13 14:00:00.000 +0200,Partly Cloudy,rain,29.78333333,29.1,0.37,4.7656,36,10.3523,0,1015.61,Partly cloudy overnight.
2016-09-13 15:00:00.000 +0200,Mostly Cloudy,rain,22.67777778,22.67777778,0.71,27.2412,89,9.982,0,1015.8,Partly cloudy overnight.
2016-09-13 16:00:00.000 +0200,Overcast,rain,21.33333333,21.33333333,0.8,16.4703,238,8.1305,0,1016.12,Partly cloudy overnight.
2016-09-13 17:00:00.000 +0200,Overcast,rain,18.55555556,18.55555556,0.88,18.7726,175,9.982,0,1016.96,Partly cloudy overnight.
2016-09-13 18:00:00.000 +0200,Mostly Cloudy,rain,19.1,19.1,0.83,13.8621,149,10.2557,0,1015.96,Partly cloudy overnight.
2016-09-13 19:00:00.000 +0200,Mostly Cloudy,rain,17.89444444,17.89444444,0.9,4.669,296,16.1,0,1015.73,Partly cloudy overnight.
2016-09-13 20:00:00.000 +0200,Mostly Cloudy,rain,17.77777778,17.77777778,0.91,9.66,340,14.9569,0,1016.75,Partly cloudy overnight.
2016-09-13 21:00:00.000 +0200,Partly Cloudy,rain,17.19444444,17.19444444,0.88,4.5885,42,15.7297,0,1016.78,Partly cloudy overnight.
2016-09-13 22:00:00.000 +0200,Partly Cloudy,rain,16.10555556,16.10555556,0.93,3.22,40,11.8013,0,1016.41,Partly cloudy overnight.
2016-09-13 23:00:00.000 +0200,Partly Cloudy,rain,15.20555556,15.20555556,0.96,3.0268,44,8.1466,0,1016.53,Partly cloudy overnight.
2016-09-14 00:00:00.000 +0200,Partly Cloudy,rain,15.48333333,15.48333333,0.96,3.22,100,5.9731,0,1016.34,Foggy in the morning.
2016-09-14 01:00:00.000 +0200,Partly Cloudy,rain,14.48888889,14.48888889,0.96,2.9302,290,5.9731,0,1016.14,Foggy in the morning.
2016-09-14 02:00:00.000 +0200,Partly Cloudy,rain,14.65555556,14.65555556,0.96,2.6887,319,6.5849,0,1016.04,Foggy in the morning.
2016-09-14 03:00:00.000 +0200,Partly Cloudy,rain,14.42222222,14.42222222,0.96,6.44,340,5.9731,0,1015.76,Foggy in the morning.
2016-09-14 04:00:00.000 +0200,Partly Cloudy,rain,13.88888889,13.88888889,0.96,3.1717,18,4.8461,0,1015.46,Foggy in the morning.
2016-09-14 05:00:00.000 +0200,Foggy,rain,13.14444444,13.14444444,0.99,3.2039,2,2.2218,0,1015.33,Foggy in the morning.
2016-09-14 06:00:00.000 +0200,Foggy,rain,13.82222222,13.82222222,0.94,4.83,10,1.9642,0,1015.44,Foggy in the morning.
2016-09-14 07:00:00.000 +0200,Foggy,rain,13.87222222,13.87222222,0.94,3.2039,321,1.9803,0,1015.64,Foggy in the morning.
2016-09-14 08:00:00.000 +0200,Partly Cloudy,rain,15.31666667,15.31666667,0.99,0.2093,20,4.991,0,1015.7,Foggy in the morning.
